date,btc,gold,btc_tradable,gold_inter,gold_tradable,btc_diff,gold_diff
2019-05-20,8193.7,1276.85,True,1276.85,True,928.6500000000005,-1.316666666666606
2019-05-21,8007.03,1271.15,True,1271.15,True,-186.67000000000098,-5.699999999999818
2019-05-22,7952.5,1273.8,True,1273.8,True,-54.529999999999745,2.6499999999998636
2019-05-23,7625.93,1283.65,True,1283.65,True,-326.5699999999997,9.850000000000136
2019-05-24,7880.29,1282.5,True,1282.5,True,254.35999999999967,-1.150000000000091
2019-05-25,8003.26,,True,1281.45,False,122.97000000000025,-1.0499999999999545
2019-05-26,8071.45,,True,1280.4,False,68.1899999999996,-1.0499999999999545
2019-05-27,8744.42,,True,1279.35,False,672.9700000000003,-1.050000000000182
2019-05-28,8770.06,1278.3,True,1278.3,True,25.639999999999418,-1.0499999999999545
2019-05-29,8719.88,1281.65,True,1281.65,True,-50.18000000000029,3.3500000000001364
2019-05-30,8662.98,1280.95,True,1280.95,True,-56.899999999999636,-0.7000000000000455
2019-05-31,8272.46,1295.55,True,1295.55,True,-390.52000000000044,14.599999999999909
2019-06-01,8553.81,,True,1302.7333333333333,False,281.35000000000036,7.183333333333394
2019-06-02,8554.8,,True,1309.9166666666665,False,0.9899999999997817,7.183333333333167
2019-06-03,8739.03,1317.1,True,1317.1,True,184.23000000000138,7.183333333333394
2019-06-04,8134.92,1324.25,True,1324.25,True,-604.1100000000006,7.150000000000091
2019-06-05,7675.8,1335.05,True,1335.05,True,-459.1199999999999,10.799999999999955
2019-06-06,7786.04,1335.5,True,1335.5,True,110.23999999999978,0.4500000000000455
2019-06-07,7803.23,1340.65,True,1340.65,True,17.1899999999996,5.150000000000091
2019-06-08,7998.29,,True,1336.6333333333334,False,195.0600000000004,-4.0166666666666515
2019-06-09,7931.34,,True,1332.6166666666666,False,-66.94999999999982,-4.016666666666879
2019-06-10,7640.61,1328.6,True,1328.6,True,-290.7300000000005,-4.0166666666666515
2019-06-11,8020.38,1324.3,True,1324.3,True,379.77000000000044,-4.2999999999999545
2019-06-12,7917.58,1332.35,True,1332.35,True,-102.80000000000018,8.049999999999955
2019-06-13,8173.06,1335.9,True,1335.9,True,255.48000000000047,3.550000000000182
2019-06-14,8237.88,1351.25,True,1351.25,True,64.8199999999988,15.349999999999909
2019-06-15,8693.6,,True,1347.9333333333334,False,455.72000000000116,-3.316666666666606
2019-06-16,8859.47,,True,1344.6166666666666,False,165.86999999999898,-3.3166666666668334
2019-06-17,8978.99,1341.3,True,1341.3,True,119.52000000000044,-3.316666666666606
2019-06-18,9327.48,1341.35,True,1341.35,True,348.4899999999998,0.049999999999954525
2019-06-19,9076.18,1344.05,True,1344.05,True,-251.29999999999927,2.7000000000000455
2019-06-20,9281.7,1379.5,True,1379.5,True,205.52000000000044,35.450000000000045
2019-06-21,9531.35,1397.15,True,1397.15,True,249.64999999999964,17.65000000000009
2019-06-22,10209.38,,True,1400.0,False,678.0299999999988,2.849999999999909
2019-06-23,10668.63,,True,1402.8500000000001,False,459.25,2.8500000000001364
2019-06-24,10814.48,1405.7,True,1405.7,True,145.85000000000036,2.849999999999909
2019-06-25,11017.5,1431.4,True,1431.4,True,203.02000000000044,25.700000000000045
2019-06-26,11766.4,1403.95,True,1403.95,True,748.8999999999996,-27.450000000000045
2019-06-27,12932.55,1402.5,True,1402.5,True,1166.1499999999996,-1.4500000000000455
2019-06-28,11132.85,1409.0,True,1409.0,True,-1799.699999999999,6.5
2019-06-29,12374.35,,True,1402.7,False,1241.5,-6.2999999999999545
2019-06-30,11890.38,,True,1396.3999999999999,False,-483.97000000000116,-6.300000000000182
2019-07-01,10737.73,1390.1,True,1390.1,True,-1152.6499999999996,-6.2999999999999545
2019-07-02,10578.72,1391.05,True,1391.05,True,-159.01000000000022,0.9500000000000455
2019-07-03,10805.4,1413.5,True,1413.5,True,226.6800000000003,22.450000000000045
2019-07-04,11984.76,1414.9,True,1414.9,True,1179.3600000000006,1.400000000000091
2019-07-05,11160.49,1388.65,True,1388.65,True,-824.2700000000004,-26.25
2019-07-06,10955.16,,True,1392.4666666666667,False,-205.32999999999993,3.816666666666606
2019-07-07,11232.04,,True,1396.2833333333333,False,276.880000000001,3.816666666666606
2019-07-08,11477.01,1400.1,True,1400.1,True,244.96999999999935,3.816666666666606
2019-07-09,12313.08,1391.55,True,1391.55,True,836.0699999999997,-8.549999999999955
2019-07-10,12586.78,1408.3,True,1408.3,True,273.7000000000007,16.75
2019-07-11,12099.9,1413.75,True,1413.75,True,-486.880000000001,5.4500000000000455
2019-07-12,11352.87,1407.6,True,1407.6,True,-747.0299999999988,-6.150000000000091
2019-07-13,11803.97,,True,1409.2,False,451.09999999999854,1.6000000000001364
2019-07-14,11389.1,,True,1410.8,False,-414.869999999999,1.599999999999909
2019-07-15,10186.96,1412.4,True,1412.4,True,-1202.1400000000012,1.6000000000001364
2019-07-16,10873.5,1409.85,True,1409.85,True,686.5400000000009,-2.550000000000182
2019-07-17,9397.72,1410.35,True,1410.35,True,-1475.7800000000007,0.5
2019-07-18,9674.28,1417.45,True,1417.45,True,276.5600000000013,7.100000000000136
2019-07-19,10638.56,1439.7,True,1439.7,True,964.2799999999988,22.25
2019-07-20,10535.75,,True,1435.7166666666667,False,-102.80999999999949,-3.9833333333333485
2019-07-21,10764.9,,True,1431.7333333333333,False,229.14999999999964,-3.9833333333333485
2019-07-22,10587.41,1427.75,True,1427.75,True,-177.48999999999978,-3.9833333333333485
2019-07-23,10323.62,1425.55,True,1425.55,True,-263.78999999999905,-2.2000000000000455
2019-07-24,9844.3,1426.95,True,1426.95,True,-479.3200000000015,1.400000000000091
2019-07-25,9772.17,1416.1,True,1416.1,True,-72.1299999999992,-10.850000000000136
2019-07-26,9875.17,1420.4,True,1420.4,True,103.0,4.300000000000182
2019-07-27,9848.65,,True,1419.95,False,-26.520000000000437,-0.4500000000000455
2019-07-28,9473.99,,True,1419.5,False,-374.65999999999985,-0.4500000000000455
2019-07-29,9530.0,1419.05,True,1419.05,True,56.01000000000022,-0.4500000000000455
2019-07-30,9501.33,1425.9,True,1425.9,True,-28.670000000000073,6.850000000000136
2019-07-31,9589.13,1427.55,True,1427.55,True,87.79999999999927,1.6499999999998636
2019-08-01,10084.7,1406.8,True,1406.8,True,495.5700000000015,-20.75
2019-08-02,10407.17,1441.75,True,1441.75,True,322.46999999999935,34.950000000000045
2019-08-03,10529.55,,True,1449.5833333333333,False,122.3799999999992,7.8333333333332575
2019-08-04,10814.57,,True,1457.4166666666667,False,285.02000000000044,7.833333333333485
2019-08-05,10980.23,1465.25,True,1465.25,True,165.65999999999985,7.8333333333332575
2019-08-06,11787.99,1465.25,True,1465.25,True,807.7600000000002,0.0
2019-08-07,11465.67,1506.05,True,1506.05,True,-322.3199999999997,40.799999999999955
2019-08-08,11960.82,1495.75,True,1495.75,True,495.14999999999964,-10.299999999999955
2019-08-09,11996.41,1497.7,True,1497.7,True,35.590000000000146,1.9500000000000455
2019-08-10,11856.64,,True,1500.0333333333333,False,-139.77000000000044,2.3333333333332575
2019-08-11,11282.22,,True,1502.3666666666668,False,-574.4200000000001,2.333333333333485
2019-08-12,11566.84,1504.7,True,1504.7,True,284.6200000000008,2.3333333333332575
2019-08-13,11386.26,1498.4,True,1498.4,True,-180.57999999999993,-6.2999999999999545
2019-08-14,10858.12,1513.25,True,1513.25,True,-528.1399999999994,14.849999999999909
2019-08-15,10016.96,1515.65,True,1515.65,True,-841.1600000000017,2.400000000000091
2019-08-16,10302.17,1515.25,True,1515.25,True,285.21000000000095,-0.40000000000009095
2019-08-17,10359.44,,True,1509.0333333333333,False,57.27000000000044,-6.216666666666697
2019-08-18,10214.52,,True,1502.8166666666666,False,-144.92000000000007,-6.216666666666697
2019-08-19,10317.6,1496.6,True,1496.6,True,103.07999999999993,-6.216666666666697
2019-08-20,10917.26,1504.55,True,1504.55,True,599.6599999999999,7.9500000000000455
2019-08-21,10760.56,1503.25,True,1503.25,True,-156.70000000000073,-1.2999999999999545
2019-08-22,10129.4,1502.05,True,1502.05,True,-631.1599999999999,-1.2000000000000455
2019-08-23,10111.98,1503.8,True,1503.8,True,-17.420000000000073,1.75
2019-08-24,10405.81,,True,1511.0875,False,293.8299999999999,7.287500000000136
2019-08-25,10143.8,,True,1518.375,False,-262.0100000000002,7.287499999999909
2019-08-26,10135.06,,True,1525.6625,False,-8.739999999999782,7.287499999999909
2019-08-27,10360.28,1532.95,True,1532.95,True,225.22000000000116,7.287500000000136
2019-08-28,10171.95,1537.15,True,1537.15,True,-188.32999999999993,4.2000000000000455
2019-08-29,9717.82,1540.2,True,1540.2,True,-454.130000000001,3.0499999999999545
2019-08-30,9484.55,1528.4,True,1528.4,True,-233.27000000000044,-11.799999999999955
2019-08-31,9577.99,,True,1527.5833333333335,False,93.44000000000051,-0.816666666666606
2019-09-01,9600.9,,True,1526.7666666666667,False,22.909999999999854,-0.8166666666668334
2019-09-02,9769.79,1525.95,True,1525.95,True,168.89000000000124,-0.816666666666606
2019-09-03,10386.64,1537.85,True,1537.85,True,616.8499999999985,11.899999999999864
2019-09-04,10621.29,1546.1,True,1546.1,True,234.65000000000146,8.25
2019-09-05,10584.16,1529.1,True,1529.1,True,-37.13000000000102,-17.0
2019-09-06,10577.8,1523.7,True,1523.7,True,-6.360000000000582,-5.399999999999864
2019-09-07,10317.47,,True,1518.8666666666668,False,-260.3299999999999,-4.8333333333332575
2019-09-08,10487.21,,True,1514.0333333333333,False,169.73999999999978,-4.833333333333485
2019-09-09,10406.31,1509.2,True,1509.2,True,-80.89999999999964,-4.8333333333332575
2019-09-10,10313.66,1498.25,True,1498.25,True,-92.64999999999964,-10.950000000000045
2019-09-11,10101.03,1490.65,True,1490.65,True,-212.6299999999992,-7.599999999999909
2019-09-12,10159.32,1515.2,True,1515.2,True,58.289999999999054,24.549999999999955
2019-09-13,10420.16,1503.1,True,1503.1,True,260.84000000000015,-12.100000000000136
2019-09-14,10363.9,,True,1501.1333333333332,False,-56.26000000000022,-1.966666666666697
2019-09-15,10361.33,,True,1499.1666666666667,False,-2.569999999999709,-1.9666666666664696
2019-09-16,10310.43,1497.2,True,1497.2,True,-50.899999999999636,-1.966666666666697
2019-09-17,10265.63,1502.1,True,1502.1,True,-44.80000000000109,4.899999999999864
2019-09-18,10190.36,1503.5,True,1503.5,True,-75.26999999999862,1.400000000000091
2019-09-19,10157.59,1500.7,True,1500.7,True,-32.77000000000044,-2.7999999999999545
2019-09-20,10275.88,1501.9,True,1501.9,True,118.28999999999905,1.2000000000000455
2019-09-21,10173.11,,True,1508.6333333333334,False,-102.76999999999862,6.7333333333333485
2019-09-22,9979.49,,True,1515.3666666666666,False,-193.6200000000008,6.733333333333121
2019-09-23,10033.05,1522.1,True,1522.1,True,53.55999999999949,6.7333333333333485
2019-09-24,9683.38,1520.65,True,1520.65,True,-349.6700000000001,-1.449999999999818
2019-09-25,8553.61,1528.75,True,1528.75,True,-1129.7699999999986,8.099999999999909
2019-09-26,8432.23,1506.4,True,1506.4,True,-121.38000000000102,-22.34999999999991
2019-09-27,8055.64,1489.9,True,1489.9,True,-376.58999999999924,-16.5
2019-09-28,8193.9,,True,1488.3666666666668,False,138.2599999999993,-1.533333333333303
2019-09-29,8225.0,,True,1486.8333333333333,False,31.100000000000364,-1.5333333333335304
2019-09-30,8056.74,1485.3,True,1485.3,True,-168.26000000000022,-1.533333333333303
2019-10-01,8307.74,1473.45,True,1473.45,True,251.0,-11.849999999999909
2019-10-02,8322.92,1492.6,True,1492.6,True,15.180000000000291,19.149999999999864
2019-10-03,8382.03,1517.1,True,1517.1,True,59.11000000000058,24.5
2019-10-04,8236.17,1499.15,True,1499.15,True,-145.86000000000058,-17.949999999999818
2019-10-05,8155.48,,True,1499.8500000000001,False,-80.69000000000051,0.7000000000000455
2019-10-06,8147.69,,True,1500.55,False,-7.789999999999964,0.6999999999998181
2019-10-07,7869.74,1501.25,True,1501.25,True,-277.9499999999998,0.7000000000000455
2019-10-08,8212.02,1505.85,True,1505.85,True,342.28000000000065,4.599999999999909
2019-10-09,8190.0,1507.25,True,1507.25,True,-22.020000000000437,1.400000000000091
2019-10-10,8587.92,1494.8,True,1494.8,True,397.9200000000001,-12.450000000000045
2019-10-11,8586.9,1479.15,True,1479.15,True,-1.0200000000004366,-15.649999999999864
2019-10-12,8269.73,,True,1482.9666666666667,False,-317.1700000000001,3.816666666666606
2019-10-13,8308.01,,True,1486.7833333333333,False,38.280000000000655,3.816666666666606
2019-10-14,8283.76,1490.6,True,1490.6,True,-24.25,3.816666666666606
2019-10-15,8353.54,1487.8,True,1487.8,True,69.78000000000065,-2.7999999999999545
2019-10-16,8162.16,1485.1,True,1485.1,True,-191.38000000000102,-2.7000000000000455
2019-10-17,8002.51,1492.65,True,1492.65,True,-159.64999999999964,7.550000000000182
2019-10-18,8076.78,1490.0,True,1490.0,True,74.26999999999953,-2.650000000000091
2019-10-19,7954.15,,True,1490.55,False,-122.63000000000011,0.5499999999999545
2019-10-20,7960.04,,True,1491.1000000000001,False,5.890000000000327,0.5500000000001819
2019-10-21,8231.06,1491.65,True,1491.65,True,271.0199999999995,0.5499999999999545
2019-10-22,8222.52,1485.35,True,1485.35,True,-8.539999999999054,-6.300000000000182
2019-10-23,8026.76,1494.45,True,1494.45,True,-195.76000000000022,9.100000000000136
2019-10-24,7469.56,1496.55,True,1496.55,True,-557.1999999999998,2.099999999999909
2019-10-25,7431.88,1513.45,True,1513.45,True,-37.68000000000029,16.90000000000009
2019-10-26,8666.79,,True,1506.4333333333334,False,1234.9100000000008,-7.0166666666666515
2019-10-27,9259.8,,True,1499.4166666666667,False,593.0099999999984,-7.0166666666666515
2019-10-28,9551.54,1492.4,True,1492.4,True,291.7400000000016,-7.0166666666666515
2019-10-29,9218.76,1486.75,True,1486.75,True,-332.78000000000065,-5.650000000000091
2019-10-30,9433.35,1492.1,True,1492.1,True,214.59000000000015,5.349999999999909
2019-10-31,9164.62,1510.95,True,1510.95,True,-268.72999999999956,18.850000000000136
2019-11-01,9147.98,1508.8,True,1508.8,True,-16.640000000001237,-2.150000000000091
2019-11-02,9252.99,,True,1509.0166666666667,False,105.01000000000022,0.21666666666669698
2019-11-03,9301.18,,True,1509.2333333333333,False,48.19000000000051,0.21666666666669698
2019-11-04,9206.16,1509.45,True,1509.45,True,-95.02000000000044,0.21666666666669698
2019-11-05,9418.05,1488.95,True,1488.95,True,211.88999999999942,-20.5
2019-11-06,9310.19,1486.05,True,1486.05,True,-107.85999999999876,-2.900000000000091
2019-11-07,9343.34,1484.25,True,1484.25,True,33.149999999999636,-1.7999999999999545
2019-11-08,9204.24,1464.15,True,1464.15,True,-139.10000000000036,-20.09999999999991
2019-11-09,8766.04,,True,1462.3333333333335,False,-438.1999999999989,-1.816666666666606
2019-11-10,8809.41,,True,1460.5166666666667,False,43.36999999999898,-1.8166666666668334
2019-11-11,9037.12,1458.7,True,1458.7,True,227.71000000000095,-1.816666666666606
2019-11-12,8717.81,1452.05,True,1452.05,True,-319.3100000000013,-6.650000000000091
2019-11-13,8801.52,1462.9,True,1462.9,True,83.71000000000095,10.850000000000136
2019-11-14,8762.42,1466.65,True,1466.65,True,-39.100000000000364,3.75
2019-11-15,8632.32,1466.9,True,1466.9,True,-130.10000000000036,0.25
2019-11-16,8457.69,,True,1467.15,False,-174.6299999999992,0.25
2019-11-17,8482.7,,True,1467.4,False,25.01000000000022,0.25
2019-11-18,8503.93,1467.65,True,1467.65,True,21.229999999999563,0.25
2019-11-19,8175.99,1468.45,True,1468.45,True,-327.9400000000005,0.7999999999999545
2019-11-20,8120.8,1471.7,True,1471.7,True,-55.1899999999996,3.25
2019-11-21,8081.81,1467.05,True,1467.05,True,-38.98999999999978,-4.650000000000091
2019-11-22,7617.07,1464.45,True,1464.45,True,-464.7400000000007,-2.599999999999909
2019-11-23,7286.35,,True,1462.4333333333334,False,-330.71999999999935,-2.0166666666666515
2019-11-24,7324.03,,True,1460.4166666666667,False,37.67999999999938,-2.0166666666666515
2019-11-25,6907.4,1458.4,True,1458.4,True,-416.6300000000001,-2.0166666666666515
2019-11-26,7130.25,1454.65,True,1454.65,True,222.85000000000036,-3.75
2019-11-27,7163.63,1454.35,True,1454.35,True,33.38000000000011,-0.3000000000001819
2019-11-28,7523.83,1454.65,True,1454.65,True,360.1999999999998,0.3000000000001819
2019-11-29,7431.0,1460.15,True,1460.15,True,-92.82999999999993,5.5
2019-11-30,7757.47,,True,1460.4833333333333,False,326.47000000000025,0.33333333333325754
2019-12-01,7557.72,,True,1460.8166666666668,False,-199.75,0.3333333333334849
2019-12-02,7402.69,1461.15,True,1461.15,True,-155.03000000000065,0.33333333333325754
2019-12-03,7309.59,1477.3,True,1477.3,True,-93.09999999999945,16.149999999999864
2019-12-04,7296.77,1475.1,True,1475.1,True,-12.819999999999709,-2.2000000000000455
2019-12-05,7192.85,1475.95,True,1475.95,True,-103.92000000000007,0.8500000000001364
2019-12-06,7395.97,1459.65,True,1459.65,True,203.1199999999999,-16.299999999999955
2019-12-07,7547.19,,True,1460.3333333333335,False,151.21999999999935,0.683333333333394
2019-12-08,7504.83,,True,1461.0166666666667,False,-42.35999999999967,0.6833333333331666
2019-12-09,7522.39,1461.7,True,1461.7,True,17.5600000000004,0.683333333333394
2019-12-10,7337.42,1464.95,True,1464.95,True,-184.97000000000025,3.25
2019-12-11,7220.76,1466.8,True,1466.8,True,-116.65999999999985,1.849999999999909
2019-12-12,7202.31,1467.8,True,1467.8,True,-18.449999999999818,1.0
2019-12-13,7189.16,1466.6,True,1466.6,True,-13.150000000000546,-1.2000000000000455
2019-12-14,7251.87,,True,1470.3666666666666,False,62.710000000000036,3.7666666666666515
2019-12-15,7067.74,,True,1474.1333333333334,False,-184.1300000000001,3.766666666666879
2019-12-16,7111.14,1477.9,True,1477.9,True,43.400000000000546,3.7666666666666515
2019-12-17,6879.54,1475.8,True,1475.8,True,-231.60000000000036,-2.1000000000001364
2019-12-18,6612.12,1474.05,True,1474.05,True,-267.4200000000001,-1.75
2019-12-19,7284.29,1476.7,True,1476.7,True,672.1700000000001,2.650000000000091
2019-12-20,7150.86,1479.0,True,1479.0,True,-133.4300000000003,2.2999999999999545
2019-12-21,7190.17,,True,1480.0333333333333,False,39.3100000000004,1.033333333333303
2019-12-22,7143.2,,True,1481.0666666666666,False,-46.970000000000255,1.033333333333303
2019-12-23,7514.41,1482.1,True,1482.1,True,371.21000000000004,1.033333333333303
2019-12-24,7322.08,,True,1489.4499999999998,False,-192.32999999999993,7.349999999999909
2019-12-25,7250.69,,True,1496.8,False,-71.39000000000033,7.350000000000136
2019-12-26,7192.72,,True,1504.15,False,-57.969999999999345,7.350000000000136
2019-12-27,7194.4,1511.5,True,1511.5,True,1.6799999999993815,7.349999999999909
2019-12-28,7243.93,,True,1512.5833333333333,False,49.530000000000655,1.0833333333332575
2019-12-29,7301.07,,True,1513.6666666666667,False,57.13999999999942,1.083333333333485
2019-12-30,7385.36,1514.75,True,1514.75,True,84.28999999999996,1.0833333333332575
2019-12-31,7219.6,,True,1518.8666666666666,False,-165.7599999999993,4.116666666666561
2020-01-01,7168.31,,True,1522.9833333333333,False,-51.289999999999964,4.116666666666788
2020-01-02,7175.68,1527.1,True,1527.1,True,7.369999999999891,4.116666666666561
2020-01-03,6944.33,1548.75,True,1548.75,True,-231.35000000000036,21.65000000000009
2020-01-04,7326.35,,True,1556.8666666666666,False,382.02000000000044,8.11666666666656
2020-01-05,7347.89,,True,1564.9833333333333,False,21.539999999999964,8.116666666666788
2020-01-06,7351.57,1573.1,True,1573.1,True,3.6799999999993815,8.11666666666656
2020-01-07,7759.24,1567.85,True,1567.85,True,407.6700000000001,-5.25
2020-01-08,8165.47,1571.95,True,1571.95,True,406.2300000000005,4.100000000000136
2020-01-09,8042.65,1550.75,True,1550.75,True,-122.82000000000062,-21.200000000000045
2020-01-10,7817.92,1553.6,True,1553.6,True,-224.72999999999956,2.849999999999909
2020-01-11,8184.66,,True,1552.3666666666666,False,366.7399999999998,-1.2333333333333485
2020-01-12,8021.49,,True,1551.1333333333334,False,-163.17000000000007,-1.2333333333331211
2020-01-13,8173.97,1549.9,True,1549.9,True,152.48000000000047,-1.2333333333333485
2020-01-14,8105.24,1545.1,True,1545.1,True,-68.73000000000047,-4.800000000000182
2020-01-15,8842.42,1549.0,True,1549.0,True,737.1800000000003,3.900000000000091
2020-01-16,8813.89,1554.55,True,1554.55,True,-28.530000000000655,5.5499999999999545
2020-01-17,8722.03,1557.6,True,1557.6,True,-91.85999999999876,3.0499999999999545
2020-01-18,8900.34,,True,1558.45,False,178.3099999999995,0.8500000000001364
2020-01-19,8910.85,,True,1559.3,False,10.510000000000218,0.849999999999909
2020-01-20,8703.36,1560.15,True,1560.15,True,-207.48999999999978,0.8500000000001364
2020-01-21,8626.47,1551.3,True,1551.3,True,-76.89000000000124,-8.850000000000136
2020-01-22,8722.26,1556.9,True,1556.9,True,95.79000000000087,5.600000000000136
2020-01-23,8658.94,1562.9,True,1562.9,True,-63.31999999999971,6.0
2020-01-24,8388.11,1564.3,True,1564.3,True,-270.8299999999999,1.3999999999998636
2020-01-25,8428.17,,True,1569.5666666666666,False,40.05999999999949,5.2666666666666515
2020-01-26,8327.36,,True,1574.8333333333333,False,-100.80999999999949,5.2666666666666515
2020-01-27,8588.42,1580.1,True,1580.1,True,261.0599999999995,5.2666666666666515
2020-01-28,8895.78,1574.0,True,1574.0,True,307.3600000000006,-6.099999999999909
2020-01-29,9385.69,1573.45,True,1573.45,True,489.90999999999985,-0.5499999999999545
2020-01-30,9279.81,1578.25,True,1578.25,True,-105.88000000000102,4.7999999999999545
2020-01-31,9502.37,1584.2,True,1584.2,True,222.5600000000013,5.9500000000000455
2020-02-01,9333.77,,True,1581.05,False,-168.60000000000036,-3.150000000000091
2020-02-02,9378.09,,True,1577.9,False,44.31999999999971,-3.1499999999998636
2020-02-03,9314.56,1574.75,True,1574.75,True,-63.530000000000655,-3.150000000000091
2020-02-04,9162.14,1558.35,True,1558.35,True,-152.42000000000007,-16.40000000000009
2020-02-05,9162.14,1553.3,True,1553.3,True,0.0,-5.0499999999999545
2020-02-06,9614.9,1563.3,True,1563.3,True,452.7600000000002,10.0
2020-02-07,9755.66,1572.65,True,1572.65,True,140.76000000000022,9.350000000000136
2020-02-08,9807.54,,True,1572.8333333333335,False,51.88000000000102,0.18333333333339397
2020-02-09,9907.12,,True,1573.0166666666667,False,99.57999999999993,0.1833333333331666
2020-02-10,10162.41,1573.2,True,1573.2,True,255.28999999999905,0.18333333333339397
2020-02-11,9854.79,1570.5,True,1570.5,True,-307.619999999999,-2.7000000000000455
2020-02-12,10275.38,1563.7,True,1563.7,True,420.5899999999983,-6.7999999999999545
2020-02-13,10354.3,1575.05,True,1575.05,True,78.92000000000007,11.349999999999909
2020-02-14,10242.43,1581.4,True,1581.4,True,-111.86999999999898,6.350000000000136
2020-02-15,10368.53,,True,1581.2,False,126.10000000000036,-0.20000000000004547
2020-02-16,9904.17,,True,1581.0,False,-464.3600000000006,-0.20000000000004547
2020-02-17,9937.67,1580.8,True,1580.8,True,33.5,-0.20000000000004547
2020-02-18,9703.93,1589.85,True,1589.85,True,-233.73999999999978,9.049999999999955
2020-02-19,10180.65,1604.2,True,1604.2,True,476.71999999999935,14.350000000000136
2020-02-20,9604.72,1619.0,True,1619.0,True,-575.9300000000003,14.799999999999955
2020-02-21,9606.86,1643.3,True,1643.3,True,2.140000000001237,24.299999999999955
2020-02-22,9696.58,,True,1652.75,False,89.71999999999935,9.450000000000045
2020-02-23,9669.63,,True,1662.2,False,-26.950000000000728,9.450000000000045
2020-02-24,9989.39,1671.65,True,1671.65,True,319.7600000000002,9.450000000000045
2020-02-25,9663.75,1650.3,True,1650.3,True,-325.6399999999994,-21.350000000000136
2020-02-26,9309.15,1634.9,True,1634.9,True,-354.60000000000036,-15.399999999999864
2020-02-27,8785.52,1652.0,True,1652.0,True,-523.6299999999992,17.09999999999991
2020-02-28,8804.72,1609.85,True,1609.85,True,19.19999999999891,-42.15000000000009
2020-02-29,8712.35,,True,1606.45,False,-92.36999999999898,-3.3999999999998636
2020-03-01,8534.17,,True,1603.05,False,-178.1800000000003,-3.400000000000091
2020-03-02,8912.82,1599.65,True,1599.65,True,378.64999999999964,-3.3999999999998636
2020-03-03,8912.82,1615.5,True,1615.5,True,0.0,15.849999999999909
2020-03-04,8754.34,1641.85,True,1641.85,True,-158.47999999999956,26.34999999999991
2020-03-05,8758.9,1659.6,True,1659.6,True,4.559999999999491,17.75
2020-03-06,9067.39,1683.65,True,1683.65,True,308.4899999999998,24.050000000000182
2020-03-07,9155.89,,True,1679.9333333333334,False,88.5,-3.716666666666697
2020-03-08,8898.63,,True,1676.2166666666667,False,-257.2600000000002,-3.716666666666697
2020-03-09,8039.38,1672.5,True,1672.5,True,-859.2499999999991,-3.716666666666697
2020-03-10,7931.94,1655.7,True,1655.7,True,-107.44000000000051,-16.799999999999955
2020-03-11,7885.46,1653.75,True,1653.75,True,-46.47999999999956,-1.9500000000000455
2020-03-12,7936.65,1570.7,True,1570.7,True,51.1899999999996,-83.04999999999995
2020-03-13,4830.21,1562.8,True,1562.8,True,-3106.4399999999996,-7.900000000000091
2020-03-14,5609.03,,True,1537.7666666666667,False,778.8199999999997,-25.033333333333303
2020-03-15,5166.26,,True,1512.7333333333333,False,-442.7699999999995,-25.033333333333303
2020-03-16,5348.44,1487.7,True,1487.7,True,182.17999999999938,-25.033333333333303
2020-03-17,5026.35,1536.2,True,1536.2,True,-322.08999999999924,48.5
2020-03-18,5357.61,1498.2,True,1498.2,True,331.2599999999993,-38.0
2020-03-19,5410.23,1474.25,True,1474.25,True,52.61999999999989,-23.950000000000045
2020-03-20,6195.2,1494.4,True,1494.4,True,784.9700000000003,20.15000000000009
2020-03-21,6226.44,,True,1504.7333333333333,False,31.23999999999978,10.333333333333258
2020-03-22,6189.85,,True,1515.0666666666668,False,-36.589999999999236,10.333333333333485
2020-03-23,5822.62,1525.4,True,1525.4,True,-367.2300000000005,10.333333333333258
2020-03-24,6502.16,1605.75,True,1605.75,True,679.54,80.34999999999991
2020-03-25,6768.49,1605.45,True,1605.45,True,266.3299999999999,-0.2999999999999545
2020-03-26,6698.46,1634.8,True,1634.8,True,-70.02999999999975,29.34999999999991
2020-03-27,6763.75,1617.3,True,1617.3,True,65.28999999999996,-17.5
2020-03-28,6369.09,,True,1617.6333333333332,False,-394.65999999999985,0.33333333333325754
2020-03-29,6260.95,,True,1617.9666666666667,False,-108.14000000000033,0.3333333333334849
2020-03-30,5885.41,1618.3,True,1618.3,True,-375.53999999999996,0.33333333333325754
2020-03-31,6405.29,1608.95,True,1608.95,True,519.8800000000001,-9.349999999999909
2020-04-01,6428.28,1576.55,True,1576.55,True,22.98999999999978,-32.40000000000009
2020-04-02,6652.87,1616.8,True,1616.8,True,224.59000000000015,40.25
2020-04-03,6809.11,1613.1,True,1613.1,True,156.23999999999978,-3.7000000000000455
2020-04-04,6741.67,,True,1624.8333333333333,False,-67.4399999999996,11.733333333333348
2020-04-05,6871.69,,True,1636.5666666666666,False,130.01999999999953,11.733333333333348
2020-04-06,6777.44,1648.3,True,1648.3,True,-94.25,11.733333333333348
2020-04-07,7343.2,1649.25,True,1649.25,True,565.7600000000002,0.9500000000000455
2020-04-08,7205.55,1647.8,True,1647.8,True,-137.64999999999964,-1.4500000000000455
2020-04-09,7365.03,1680.65,True,1680.65,True,159.47999999999956,32.850000000000136
2020-04-10,7293.69,,True,1692.9,False,-71.34000000000015,12.25
2020-04-11,6873.24,,True,1705.15,False,-420.4499999999998,12.25
2020-04-12,6891.6,,True,1717.4,False,18.360000000000582,12.25
