,idx,btc,gold_inter,gold
4040,4040,2012.66245195397,2383.1583013728846,2383.1583013728846
4041,4041,1860.4354821683896,4088.704146220821,4088.704146220821
4042,4042,1994.630230896384,2481.198126311648,2481.198126311648
4043,4043,2045.6627590337644,3145.2384054603726,3145.2384054603726
4044,4044,1977.2070411044845,4833.235702089259,4833.235702089259
4045,4045,1702.8714130412343,4799.750559718721,4799.750559718721
4046,4046,943.9474844388948,4941.330349861125,4941.330349861125
4047,4047,1484.6037903750296,4979.901695702142,4979.901695702142
4048,4048,1570.1952160539445,4972.307165537791,4972.307165537791
4049,4049,2009.1961248300809,4317.755935186706,4317.755935186706
4050,4050,1891.902484971308,3114.282561067431,3114.282561067431
4051,4051,1362.8478049198632,264.4240678422037,264.4240678422037
4052,4052,586.6469314745121,2628.1736527839785,2628.1736527839785
4053,4053,295.7711814303017,4952.235810145373,4952.235810145373
4054,4054,733.4010185748995,4591.906341736454,4591.906341736454
4055,4055,435.185083745116,4935.496061286585,4935.496061286585
4056,4056,374.5982352477217,4141.448270570226,4141.448270570226
4057,4057,235.496107366864,4955.207681183536,4955.207681183536
4058,4058,352.6527445071945,3316.086759616375,3316.086759616375
4059,4059,200.25968493920792,273.40205198018776,273.40205198018776
4060,4060,351.49402075486165,3228.054991539371,3228.054991539371
4061,4061,494.5696926530053,2328.200616757548,2328.200616757548
4062,4062,1278.7796984876506,4986.8641236436615,4986.8641236436615
4063,4063,1329.662861976101,1445.1664913888949,1445.1664913888949
4064,4064,836.1808465370261,4240.290365380826,4240.290365380826
4065,4065,1592.8172146609777,4908.807004112579,4908.807004112579
4066,4066,1482.8570465826238,4953.771240450009,4953.771240450009
4067,4067,1799.517293161638,4933.833143907163,4933.833143907163
4068,4068,1850.20057402229,4906.410308565683,4906.410308565683
4069,4069,1997.7622758174211,4952.064858541527,4952.064858541527
4070,4070,2040.205256305168,4986.090000427947,4986.090000427947
4071,4071,1936.4227255259352,4979.775910591945,4979.775910591945
4072,4072,1965.7605686966745,4984.362840879694,4984.362840879694
4073,4073,2022.5548430315296,4830.339965387411,4830.339965387411
4074,4074,1948.7539033262335,4996.991608386726,4996.991608386726
4075,4075,1538.4355395534058,4986.185224907121,4986.185224907121
4076,4076,11.805522112999832,4988.666339472163,4988.666339472163
4077,4077,906.6964430122596,4161.550458345745,4161.550458345745
4078,4078,2012.6752643393236,1960.4618182913557,1960.4618182913557
4079,4079,1945.4257339872468,1669.9863763458256,1669.9863763458256
4080,4080,1901.0641757993756,2246.0830127501918,2246.0830127501918
4081,4081,1981.537666138456,3598.130668243343,3598.130668243343
4082,4082,1972.279559329792,4982.144662603722,4982.144662603722
4083,4083,1817.9454914752555,4874.769462262478,4874.769462262478
4084,4084,1349.4931381968845,4937.404758578267,4937.404758578267
4085,4085,1172.3959657565877,4068.403842836298,4068.403842836298
4086,4086,667.224419676393,3912.226627218301,3912.226627218301
4087,4087,220.8663657229106,2249.4414464241613,2249.4414464241613
4088,4088,148.91689468266637,954.777983643842,954.777983643842
4089,4089,15.207603797428794,1506.3525158505954,1506.3525158505954
4090,4090,348.5618617815243,1116.319975760038,1116.319975760038
4091,4091,1170.6949206379215,1847.1197706806815,1847.1197706806815
4092,4092,1876.7500058600012,1328.947603428563,1328.947603428563
4093,4093,1610.0356233644502,786.019472158655,786.019472158655
4094,4094,1964.8165486330613,2422.1797869066254,2422.1797869066254
4095,4095,1965.213580776912,4946.205923509375,4946.205923509375
4096,4096,2002.8237812957923,4429.62657726131,4429.62657726131
4097,4097,1909.711374346343,4984.836767158999,4984.836767158999
4098,4098,1983.9249463504311,4975.927261226684,4975.927261226684
4099,4099,1982.576443689372,4398.350785893308,4398.350785893308
4100,4100,1950.0971674275825,4802.341378299591,4802.341378299591
4101,4101,1920.917959342184,4002.5308657378464,4002.5308657378464
4102,4102,2012.9544503901184,4322.754724718735,4322.754724718735
4103,4103,1893.269808960567,4971.858894441273,4971.858894441273
4104,4104,1871.2069719293404,4986.295931997675,4986.295931997675
4105,4105,1893.0505685898288,4306.859416968187,4306.859416968187
4106,4106,1839.4074888737096,4014.5458769926295,4014.5458769926295
4107,4107,1311.8902803872063,3163.003081552017,3163.003081552017
4108,4108,536.0962913618905,952.7941241671176,952.7941241671176
4109,4109,769.363707602827,155.9459240160388,155.9459240160388
4110,4110,183.167169367862,1159.4608279205147,1159.4608279205147
4111,4111,339.6762964758201,2478.5066490442314,2478.5066490442314
4112,4112,352.7768737044332,4997.633269035023,4997.633269035023
4113,4113,628.3838277025573,3900.192608696672,3900.192608696672
4114,4114,1313.2358571796424,4799.035618066433,4799.035618066433
4115,4115,1996.1794691452037,4164.380760344333,4164.380760344333
4116,4116,1972.1964929360397,3262.7580199384934,3262.7580199384934
4117,4117,1943.5544874292368,4514.2187942781375,4514.2187942781375
4118,4118,1932.546612128393,4760.078780706718,4760.078780706718
4119,4119,1970.155458663852,4986.01007230565,4986.01007230565
4120,4120,1973.0438603037871,4982.529242607312,4982.529242607312
4121,4121,2013.587641652966,4225.078279764362,4225.078279764362
4122,4122,1959.725143347444,1593.2883039501437,1593.2883039501437
4123,4123,1937.6445129593003,286.1921465285211,286.1921465285211
4124,4124,1984.996698094019,4757.442037570948,4757.442037570948
4125,4125,1964.2103151648132,4387.189557770214,4387.189557770214
4126,4126,1778.9473496708754,4041.3775869827455,4041.3775869827455
4127,4127,1883.2763172791083,3993.8133853279983,3993.8133853279983
4128,4128,2034.8127071669376,3361.0839419311587,3361.0839419311587
4129,4129,1812.6491196203388,4417.970189023525,4417.970189023525
4130,4130,1570.9057496289954,4848.734386871436,4848.734386871436
4131,4131,1288.2183707550464,4341.351759435166,4341.351759435166
4132,4132,607.554513192444,4949.008649339298,4949.008649339298
4133,4133,10.62598475020535,4846.210511532201,4846.210511532201
4134,4134,66.19428401543973,4557.663441473845,4557.663441473845
4135,4135,168.23000843965784,4339.441100326342,4339.441100326342
4136,4136,156.53190379052697,3343.8189854366287,3343.8189854366287
4137,4137,32.43815236526714,1268.6274085326256,1268.6274085326256
4138,4138,197.63844362189,119.17100933592496,119.17100933592496
4139,4139,132.61016517749704,4346.32187331983,4346.32187331983
4140,4140,156.3683395128863,4973.141837416049,4973.141837416049
4141,4141,143.17098951366972,4891.786364186925,4891.786364186925
4142,4142,266.7254145932726,4950.83463916138,4950.83463916138
4143,4143,61.90060928580904,4895.884593880126,4895.884593880126
4144,4144,357.4143656001576,4297.028836121315,4297.028836121315
4145,4145,196.7548951048188,4128.9177754685625,4128.9177754685625
4146,4146,280.7708535723623,3320.388961290675,3320.388961290675
4147,4147,430.3976823496279,3876.164522304032,3876.164522304032
4148,4148,528.2532171301668,3259.3198954426653,3259.3198954426653
4149,4149,761.4057967886099,4042.907437410306,4042.907437410306
4150,4150,775.1690279934621,4974.552026352443,4974.552026352443
4151,4151,934.7034252895564,4890.304369182855,4890.304369182855
4152,4152,870.2004522784099,4453.213359332449,4453.213359332449
4153,4153,652.3306087194699,4273.213708395141,4273.213708395141
4154,4154,679.7430513927684,4602.493774690688,4602.493774690688
4155,4155,631.0775892558669,4695.418414631982,4695.418414631982
4156,4156,567.9329781829239,4977.566749123868,4977.566749123868
4157,4157,428.23570944969526,4983.854841857337,4983.854841857337
4158,4158,271.4906137232424,4981.653642102998,4981.653642102998
4159,4159,245.4411230916164,4998.485114134584,4998.485114134584
4160,4160,140.34281902836227,4998.498548071475,4998.498548071475
4161,4161,3.7538477389363942,4946.7040178722245,4946.7040178722245
4162,4162,163.8851349514687,4687.947769234743,4687.947769234743
4163,4163,446.5316051346365,4428.86365328825,4428.86365328825
4164,4164,767.8857267855358,4792.896733279023,4792.896733279023
4165,4165,526.6924216595171,4978.634688258738,4978.634688258738
4166,4166,670.6127392218142,4645.364252778042,4645.364252778042
4167,4167,387.5787427188784,2740.514904515242,2740.514904515242
4168,4168,202.49711497832027,812.5408194121009,812.5408194121009
4169,4169,83.62326192577191,2521.0547114711235,2521.0547114711235
4170,4170,219.9062947651846,4996.942096239133,4996.942096239133
4171,4171,530.5137603252158,4970.566417352565,4970.566417352565
4172,4172,245.0345025488405,4766.818740624614,4766.818740624614
4173,4173,281.18186344851307,4477.131029648502,4477.131029648502
4174,4174,500.4079166051518,4181.596280878713,4181.596280878713
4175,4175,376.4868064263505,3784.521733686562,3784.521733686562
4176,4176,308.4715580680071,3756.560925785349,3756.560925785349
4177,4177,329.1379782332013,3492.1073999598398,3492.1073999598398
4178,4178,286.6888621468156,2961.249307637744,2961.249307637744
4179,4179,243.7169197938704,3224.9069961494256,3224.9069961494256
4180,4180,80.9459561685639,2714.5993958437907,2714.5993958437907
4181,4181,178.39657333926868,952.1487033343922,952.1487033343922
4182,4182,2.330489386619377,1597.8909987664758,1597.8909987664758
4183,4183,100.17106183437026,4191.990481055534,4191.990481055534
4184,4184,64.94071041807292,664.4875561276657,664.4875561276657
4185,4185,233.91143583272503,1257.598780418651,1257.598780418651
4186,4186,631.8263143637322,2907.704129939519,2907.704129939519
4187,4187,1847.602310436276,2606.1709919707096,2606.1709919707096
4188,4188,1222.1256424984315,4748.622974733046,4748.622974733046
4189,4189,1332.3417035918458,4643.7440660094735,4643.7440660094735
4190,4190,536.3223802793007,3701.5260376591727,3701.5260376591727
4191,4191,360.891301039326,3969.236553712728,3969.236553712728
4192,4192,153.932231359414,3673.652610558421,3673.652610558421
4193,4193,366.7656265533,3236.837900494316,3236.837900494316
4194,4194,159.14383517507696,2804.2918096109365,2804.2918096109365
4195,4195,459.7037914499343,1684.3070857508912,1684.3070857508912
4196,4196,1190.6513277817771,1011.1351549286442,1011.1351549286442
4197,4197,2004.8972320320493,1013.9310056882056,1013.9310056882056
4198,4198,2071.7551209503017,625.6355637697973,625.6355637697973
4199,4199,1942.2666092845143,1904.316874508354,1904.316874508354
4200,4200,2042.4875021616529,3752.637552932741,3752.637552932741
4201,4201,1832.318881420464,4848.952450702062,4848.952450702062
4202,4202,1572.358193880728,3016.3694387365667,3016.3694387365667
4203,4203,1166.7455301079465,2676.962275876881,2676.962275876881
4204,4204,415.9788061922785,3574.300938888192,3574.300938888192
4205,4205,304.15527764996955,4732.998735256912,4732.998735256912
4206,4206,270.50334591146816,4887.769843089175,4887.769843089175
4207,4207,262.05970363725373,4957.167352627608,4957.167352627608
4208,4208,20.137696774221855,4910.297039798354,4910.297039798354
4209,4209,388.4533981590894,4118.113178739316,4118.113178739316
4210,4210,929.8537292980416,4820.696316623586,4820.696316623586
4211,4211,1902.0969294398144,4920.785022371958,4920.785022371958
4212,4212,1780.3312960709973,4275.869309167711,4275.869309167711
4213,4213,1990.8132101729848,4108.568941805179,4108.568941805179
4214,4214,1883.2972498551967,2021.3043797303528,2021.3043797303528
4215,4215,1416.45795990386,376.81725347097904,376.81725347097904
4216,4216,1727.1729450420275,1805.7737994132983,1805.7737994132983
4217,4217,1892.624887995151,4999.987894837676,4999.987894837676
4218,4218,1955.9742192210017,4833.06927719201,4833.06927719201
4219,4219,1940.58262116061,3991.5360528569504,3991.5360528569504
4220,4220,1732.082032832236,4269.118628950258,4269.118628950258
4221,4221,1402.21782167791,3495.7868157776093,3495.7868157776093
4222,4222,1521.0138243909648,1666.977681090127,1666.977681090127
4223,4223,1582.5940535436755,437.0524828870948,437.0524828870948
4224,4224,1636.1649552912108,1163.3101169834326,1163.3101169834326
4225,4225,1574.7518913109416,1122.5232360630737,1122.5232360630737
4226,4226,1362.614719792586,1556.0753025215529,1556.0753025215529
4227,4227,962.2288911311766,2440.480530364801,2440.480530364801
4228,4228,65.07827305301575,4087.979592694598,4087.979592694598
4229,4229,110.8654590729853,4924.891126234441,4924.891126234441
4230,4230,33.8543691130516,4733.057708218171,4733.057708218171
4231,4231,50.704263615338064,3331.7442778853742,3331.7442778853742
4232,4232,19.371592919170755,1853.1464190853117,1853.1464190853117
4233,4233,47.04108336890229,3508.581684942905,3508.581684942905
4234,4234,18.79695477512556,4828.847650591212,4828.847650591212
4235,4235,26.16123067373896,4931.531964106983,4931.531964106983
4236,4236,118.09970505136955,4994.759176634413,4994.759176634413
4237,4237,167.93766961196317,4933.23151495722,4933.23151495722
4238,4238,247.87553143473025,4998.56330965247,4998.56330965247
4239,4239,449.0938489864426,4999.3962376094605,4999.3962376094605
4240,4240,624.8971915595506,4774.6845301070325,4774.6845301070325
4241,4241,581.6297167004155,3920.770253658498,3920.770253658498
4242,4242,511.8356801497328,3237.130253326963,3237.130253326963
4243,4243,514.5100926880029,438.3014260747796,438.3014260747796
4244,4244,388.5634969969249,3456.918965595304,3456.918965595304
4245,4245,466.9580721857143,676.2736014766559,676.2736014766559
4246,4246,386.87525847929845,2172.4933024785523,2172.4933024785523
4247,4247,45.54695055348426,2292.8354976116348,2292.8354976116348
4248,4248,315.2773156787739,2430.957180757739,2430.957180757739
4249,4249,240.73524605010107,2386.010318822974,2386.010318822974
4250,4250,182.02837203693213,2436.5568377484774,2436.5568377484774
4251,4251,122.7352355646631,2525.530447899121,2525.530447899121
4252,4252,221.89950462478,2598.492784721206,2598.492784721206
4253,4253,77.78289677584588,2673.864979254084,2673.864979254084
4254,4254,3.5942032075965145,2393.7099832951226,2393.7099832951226
4255,4255,48.78468171446961,2348.060194110705,2348.060194110705
4256,4256,150.012995797166,2163.8596206479656,2163.8596206479656
4257,4257,735.1943211033018,1643.6681092614308,1643.6681092614308
4258,4258,1967.0249987734228,2040.263437808888,2040.263437808888
4259,4259,1985.8918532616224,2289.9444042317928,2289.9444042317928
4260,4260,1368.8223770539803,3689.076101263844,3689.076101263844
4261,4261,158.43893597646354,3408.477993578159,3408.477993578159
4262,4262,290.3462721474645,4998.380258752412,4998.380258752412
4263,4263,21.812255203528583,4907.570009537969,4907.570009537969
4264,4264,294.1934884086871,4997.018913368549,4997.018913368549
4265,4265,704.9039111159748,4993.584094724054,4993.584094724054
4266,4266,1440.869784300769,4999.1063246982585,4999.1063246982585
4267,4267,806.3588075881644,4930.8400412774445,4930.8400412774445
4268,4268,18.05954073869419,4893.732513437262,4893.732513437262
4269,4269,68.07793962719332,4991.166463876768,4991.166463876768
4270,4270,200.04547845757372,4989.719914925017,4989.719914925017
4271,4271,207.98162181212209,4988.37299739275,4988.37299739275
4272,4272,347.18421828291935,4987.656915601604,4987.656915601604
4273,4273,486.4171479318575,4900.040274252484,4900.040274252484
4274,4274,829.949702226238,3997.195710131455,3997.195710131455
4275,4275,763.7931971773654,4430.207620851416,4430.207620851416
4276,4276,792.8927528445612,4989.833715638489,4989.833715638489
4277,4277,577.5253486693887,4995.922641888867,4995.922641888867
4278,4278,540.7947633861016,4589.349747219519,4589.349747219519
4279,4279,398.4290213879224,3565.111100838445,3565.111100838445
4280,4280,430.9861331614047,4658.8420537986585,4658.8420537986585
4281,4281,638.9738798665178,4997.620782906899,4997.620782906899
4282,4282,411.7357176462464,4903.950182135476,4903.950182135476
4283,4283,425.9615137121757,4981.661619384706,4981.661619384706
4284,4284,514.385691301023,4857.754566194986,4857.754566194986
4285,4285,402.5954082804707,4999.96944513525,4999.96944513525
4286,4286,412.9183660299001,4891.92561881791,4891.92561881791
4287,4287,290.1759065903534,4977.437982901843,4977.437982901843
4288,4288,44.653255539235865,4995.695024696836,4995.695024696836
4289,4289,119.64769260065675,4328.054116616458,4328.054116616458
4290,4290,254.439530585553,2544.5581146964123,2544.5581146964123
4291,4291,591.2457363375239,2235.9368356327277,2235.9368356327277
4292,4292,481.4446706887959,2104.595793514205,2104.595793514205
4293,4293,362.20628441037735,2479.106425830807,2479.106425830807
4294,4294,481.7825871329321,2028.2301280352535,2028.2301280352535
4295,4295,543.8204838917619,827.8218480187473,827.8218480187473
4296,4296,722.3332549409021,255.22902026715235,255.22902026715235
4297,4297,1285.50217175047,3614.9219821039874,3614.9219821039874
4298,4298,1363.322580642637,4864.6943216280015,4864.6943216280015
4299,4299,1994.1879033967705,4925.260131283273,4925.260131283273
4300,4300,1843.1381646881448,4843.091239654669,4843.091239654669
4301,4301,1961.026070968839,4565.759708797446,4565.759708797446
4302,4302,2049.487827011657,4972.379650722835,4972.379650722835
4303,4303,1886.0833435300328,4873.676008500739,4873.676008500739
4304,4304,1800.6929757292198,4432.907945057939,4432.907945057939
4305,4305,1572.4822115632294,3072.554032987715,3072.554032987715
4306,4306,1362.018246701599,643.9473084362555,643.9473084362555
4307,4307,527.9863122327146,4473.599501317099,4473.599501317099
4308,4308,422.7523090143047,782.3267762531044,782.3267762531044
4309,4309,145.63853441614629,4958.5247400474855,4958.5247400474855
4310,4310,188.6793111884939,2939.438718695923,2939.438718695923
4311,4311,465.3646561559989,4535.036515050061,4535.036515050061
4312,4312,1270.1990268184404,1255.713154108927,1255.713154108927
4313,4313,1815.5479398115413,1066.31103141953,1066.31103141953
4314,4314,1884.2017882303935,4159.490567017816,4159.490567017816
4315,4315,1980.4338878987464,4499.515016169241,4499.515016169241
4316,4316,1624.4053015186676,4839.16769341004,4839.16769341004
4317,4317,1883.1949456428028,4986.928488657773,4986.928488657773
4318,4318,2073.152116443622,4950.169136771392,4950.169136771392
4319,4319,1956.503589837456,4549.134939206916,4549.134939206916
4320,4320,1763.6136338649485,4989.844303949607,4989.844303949607
4321,4321,1599.9554376420415,4953.856430273891,4953.856430273891
4322,4322,662.6524774865812,3850.0070608333217,3850.0070608333217
4323,4323,1618.6388840940576,1092.8510839436124,1092.8510839436124
4324,4324,1948.9994585061456,2325.4455240527504,2325.4455240527504
4325,4325,1962.429411689275,3079.8085768470937,3079.8085768470937
4326,4326,1740.014698393341,4964.8890504814335,4964.8890504814335
4327,4327,1546.56805314871,4795.350999048454,4795.350999048454
4328,4328,1308.704158421451,4748.830308230119,4748.830308230119
4329,4329,1356.430201069275,3976.542156569284,3976.542156569284
4330,4330,1699.722339909288,3641.350811947808,3641.350811947808
4331,4331,1565.7670607872687,1731.0795320991936,1731.0795320991936
4332,4332,1686.5903548163517,1970.9601671367188,1970.9601671367188
4333,4333,1788.9753118663316,1855.138273885736,1855.138273885736
4334,4334,1998.685799499587,2618.954290944291,2618.954290944291
4335,4335,1988.974764943909,1981.8367388241231,1981.8367388241231
4336,4336,2033.2453287892208,2347.719757322455,2347.719757322455
4337,4337,1915.752095573212,2756.0385512564285,2756.0385512564285
4338,4338,1753.104826971587,3012.713343764019,3012.713343764019
4339,4339,1744.0268730272692,4358.385047950546,4358.385047950546
4340,4340,1772.9545553709197,4903.224841802134,4903.224841802134
4341,4341,2012.331960163086,4995.375394472439,4995.375394472439
4342,4342,1976.3479852422304,4898.584050010539,4898.584050010539
4343,4343,1996.82827498543,4973.21609939359,4973.21609939359
4344,4344,1912.714417739552,4664.400528576715,4664.400528576715
4345,4345,1987.0632851207988,3060.237045494143,3060.237045494143
4346,4346,1711.952386025157,531.6199271279426,531.6199271279426
4347,4347,1233.1929346344698,2789.371770285757,2789.371770285757
4348,4348,1821.6612034996492,4843.734319617118,4843.734319617118
4349,4349,1924.6845969451283,4810.321996552299,4810.321996552299
4350,4350,2029.704630682192,4996.717191503222,4996.717191503222
4351,4351,1933.3272912334935,4995.152105503176,4995.152105503176
4352,4352,2008.4615207355816,4999.913413852345,4999.913413852345
4353,4353,1855.8875416029923,4966.824576614322,4966.824576614322
4354,4354,1328.1609413844026,4309.626561714409,4309.626561714409
4355,4355,724.5383299934173,3824.467379993899,3824.467379993899
4356,4356,149.3405257649851,2935.212657564516,2935.212657564516
4357,4357,11.346483773464836,2255.5729392529533,2255.5729392529533
4358,4358,228.8699486494472,1567.44639061804,1567.44639061804
4359,4359,56.42535180367602,1373.4358321214788,1373.4358321214788
4360,4360,55.54835674040445,1223.0622938683844,1223.0622938683844
4361,4361,183.05678309186277,580.2787823231403,580.2787823231403
4362,4362,471.3665409225809,945.6655888017704,945.6655888017704
4363,4363,292.36755428163474,294.9250668208972,294.9250668208972
4364,4364,309.52926098946494,228.1142639713173,228.1142639713173
4365,4365,375.2610305094002,830.895165930003,830.895165930003
4366,4366,266.35031967481376,1571.1791975486146,1571.1791975486146
4367,4367,158.9537510037642,899.057553701153,899.057553701153
4368,4368,310.5368103013427,1191.3802425013175,1191.3802425013175
4369,4369,244.31946069323084,1946.0185191913151,1946.0185191913151
4370,4370,204.7256147287737,4637.106219328815,4637.106219328815
4371,4371,157.707879784744,4754.42209370556,4754.42209370556
4372,4372,80.57333876680819,4834.200438138165,4834.200438138165
4373,4373,128.1724174600775,4733.964647126481,4733.964647126481
4374,4374,127.53118740986902,4951.083262813026,4951.083262813026
4375,4375,92.80485735801784,4338.953867999562,4338.953867999562
4376,4376,4.710973296430495,4854.699635646815,4854.699635646815
4377,4377,185.11641847153373,4692.4775852298135,4692.4775852298135
4378,4378,172.63556816972073,4408.389441655499,4408.389441655499
4379,4379,84.92237025486598,4497.972578028171,4497.972578028171
4380,4380,130.6865905418714,4831.310541017145,4831.310541017145
4381,4381,135.8009497892184,4960.794708596517,4960.794708596517
4382,4382,146.1760970941652,4990.811473647004,4990.811473647004
4383,4383,107.78073489375792,4921.869686431284,4921.869686431284
4384,4384,139.476007600665,4581.149617243259,4581.149617243259
4385,4385,94.51828720995756,2328.098678923645,2328.098678923645
4386,4386,129.36461708723428,597.0336151743621,597.0336151743621
4387,4387,75.2398549669882,4451.092905052263,4451.092905052263
4388,4388,61.07686264306699,4736.305756062693,4736.305756062693
4389,4389,223.37747168426117,4458.395511510667,4458.395511510667
4390,4390,284.39875021843994,4044.569088439449,4044.569088439449
4391,4391,324.43662745212987,2147.7363458385644,2147.7363458385644
4392,4392,366.3458171439451,1931.9872281393623,1931.9872281393623
4393,4393,335.26344055834585,4730.631598813821,4730.631598813821
4394,4394,376.7569363880498,4476.731270627844,4476.731270627844
4395,4395,278.5124655945583,4993.072434854921,4993.072434854921
4396,4396,400.0496535986751,4997.311157223345,4997.311157223345
4397,4397,442.1545935113576,4999.63300423265,4999.63300423265
4398,4398,425.5182114453789,4980.259038333138,4980.259038333138
4399,4399,428.9791663320263,4993.509798623213,4993.509798623213
4400,4400,516.9725767559273,3873.3006757729736,3873.3006757729736
4401,4401,659.5288303623906,572.560191484849,572.560191484849
4402,4402,944.6331887015082,672.6794627662924,672.6794627662924
4403,4403,1989.3385642049411,4583.605699747252,4583.605699747252
4404,4404,1607.790108978643,4783.525126205503,4783.525126205503
4405,4405,1969.037923377894,4370.644029396717,4370.644029396717
4406,4406,1972.0227060232585,4631.935770238463,4631.935770238463
4407,4407,1986.3494224016652,4273.714493609466,4273.714493609466
4408,4408,1928.2346067040344,3333.016770182866,3333.016770182866
4409,4409,1873.30225171729,848.4520506869811,848.4520506869811
4410,4410,1998.0344500574424,1050.2486031654712,1050.2486031654712
4411,4411,1855.2305710070564,1830.9212491392564,1830.9212491392564
4412,4412,2003.8947806034075,1829.0447675815271,1829.0447675815271
4413,4413,1927.485340867871,2004.0155037577863,2004.0155037577863
4414,4414,1965.7081086378037,1709.1864808325872,1709.1864808325872
4415,4415,2056.737720732926,2188.3912291487186,2188.3912291487186
4416,4416,1766.2545748237858,3092.599135423368,3092.599135423368
4417,4417,1484.937548340716,4947.981493812448,4947.981493812448
4418,4418,1421.9463078505337,3480.193635761237,3480.193635761237
4419,4419,1696.3474996512998,2681.422067573731,2681.422067573731
4420,4420,1986.6256454043437,2585.425975350094,2585.425975350094
4421,4421,1965.2910651410955,930.3582931973006,930.3582931973006
4422,4422,1949.9273123033488,3689.3384286746095,3689.3384286746095
4423,4423,1979.4661953695468,4799.575836154545,4799.575836154545
4424,4424,1986.9729744393733,4987.61250969467,4987.61250969467
4425,4425,1732.4207516099516,4960.955817272993,4960.955817272993
4426,4426,1334.9827055173637,4714.453275436153,4714.453275436153
4427,4427,244.5182027350184,3662.194655170428,3662.194655170428
4428,4428,159.57271774638227,4600.229365898452,4600.229365898452
4429,4429,184.1415236758429,4856.811107843437,4856.811107843437
4430,4430,355.12772227214265,4921.62452866055,4921.62452866055
4431,4431,323.2973825300444,4581.727718269178,4581.727718269178
4432,4432,391.9945540190765,4999.730466285275,4999.730466285275
4433,4433,407.3059747990255,4752.200905036176,4752.200905036176
4434,4434,382.334126346857,4999.874239483546,4999.874239483546
4435,4435,531.1773759495666,4989.518692478892,4989.518692478892
4436,4436,452.72281394376427,4815.494711359299,4815.494711359299
4437,4437,465.32969117698406,4452.867297067008,4452.867297067008
4438,4438,450.1511166976088,2829.3986996652698,2829.3986996652698
4439,4439,528.1320008416347,3916.728350427887,3916.728350427887
4440,4440,421.1595910602032,3330.3821577537465,3330.3821577537465
4441,4441,394.4790501855648,3746.992424296475,3746.992424296475
4442,4442,412.74579722928416,3383.014169549948,3383.014169549948
4443,4443,386.5669103151605,3029.348257982361,3029.348257982361
4444,4444,517.9424739438537,2583.7332841353714,2583.7332841353714
4445,4445,569.9670089445407,3204.2257841931423,3204.2257841931423
4446,4446,650.8191148480523,2726.9680698364587,2726.9680698364587
4447,4447,659.6119142691545,835.2475788575825,835.2475788575825
4448,4448,976.4134558881586,2615.358833131984,2615.358833131984
4449,4449,1973.1014205962592,1244.396432893609,1244.396432893609
4450,4450,1950.105576414101,3171.987874077241,3171.987874077241
4451,4451,1971.6917227463168,3809.8161454217498,3809.8161454217498
4452,4452,1910.809424192764,4545.936981041601,4545.936981041601
4453,4453,2032.772544391541,3402.296794767046,3402.296794767046
4454,4454,1937.7443257993016,473.49881030423535,473.49881030423535
4455,4455,1946.961877134073,1003.765417792102,1003.765417792102
4456,4456,1810.4516467879564,3507.141322385465,3507.141322385465
4457,4457,1739.590471857734,2080.5612123692345,2080.5612123692345
4458,4458,1893.0286876133985,4527.407571954475,4527.407571954475
4459,4459,2057.920896159891,1563.8272474569624,1563.8272474569624
4460,4460,1965.335958214868,4867.667507747548,4867.667507747548
4461,4461,1786.51939657944,3233.2202577112257,3233.2202577112257
4462,4462,1321.173908852483,4937.542577369125,4937.542577369125
4463,4463,124.790413678508,4877.69481844748,4877.69481844748
4464,4464,321.2002820718285,4987.967918566814,4987.967918566814
4465,4465,414.2094597163058,4987.180075837727,4987.180075837727
4466,4466,849.6724510109606,4975.200871576237,4975.200871576237
4467,4467,307.45064510563253,4447.528343112079,4447.528343112079
4468,4468,703.8599401746588,4990.786697926137,4990.786697926137
4469,4469,937.1147260256716,4856.037182749987,4856.037182749987
4470,4470,1477.2280173198697,4990.120049968404,4990.120049968404
4471,4471,1834.6818392781595,4997.920934219537,4997.920934219537
4472,4472,1906.165090284553,4998.455661002741,4998.455661002741
4473,4473,1979.1274726167344,4999.451073040185,4999.451073040185
4474,4474,2013.5323307980752,4890.450371198681,4890.450371198681
4475,4475,1903.816812510657,4936.06232164812,4936.06232164812
4476,4476,1998.250652714088,4926.771601277051,4926.771601277051
4477,4477,1912.4553479065007,4998.114353813957,4998.114353813957
4478,4478,2017.3686256222177,4959.248154939995,4959.248154939995
4479,4479,1996.9773108136665,4977.355280226233,4977.355280226233
4480,4480,1834.5456818556947,4420.080409927505,4420.080409927505
4481,4481,2025.8493927840805,2763.4473343537848,2763.4473343537848
4482,4482,1894.39037462359,3541.4133779965355,3541.4133779965355
4483,4483,1172.3235846398652,4944.532351448542,4944.532351448542
4484,4484,1860.978776279779,4796.644173524173,4796.644173524173
4485,4485,1996.71712247274,4875.101968845087,4875.101968845087
4486,4486,1982.1396481830468,4431.08202379779,4431.08202379779
4487,4487,2012.588835704156,4353.514880041755,4353.514880041755
4488,4488,2049.9009660667284,3984.966934997847,3984.966934997847
4489,4489,1967.8315247474416,3957.449212572245,3957.449212572245
4490,4490,1836.3202179374305,3041.592380484285,3041.592380484285
4491,4491,1959.9606732971008,3870.942564167869,3870.942564167869
4492,4492,2013.5920730182245,4947.506277074545,4947.506277074545
4493,4493,1788.584701883241,4993.744304045864,4993.744304045864
4494,4494,1838.445842364266,3896.581656893738,3896.581656893738
